"","SEX","ENGLISH.FREQUENCY.AT.HOME","BOOKS.AT.HOME","HAVE.CALCULATOR","HAVE.COMPUTER","STUDY.DESK","DICTIONARY","INTERNET.CONECTION","ENCYCLOPEDIA","GAME.CONSOLE","VCR.DVD.PLAYER","THREE.OR.MORE.VEHICLES","USUALLY.DO.WELL.IN.MATH","WOULD.LIKE.TO.DO.MORE.MATH.IN.SCHOOL","MATH.HARDER.FOR.ME","ENJOY.LEARNING.MATH","JUST.NOT.GOOD.AT.MATH","LEARN.MATH.QUICK","MATH.IS.BORING","I.LIKE.MATH","PRACTICE.MATH.WO.CALCULATOR","WORK.ON.FRACTIONS.AND.DECIMALS","MEASURE.THINGS.AORUND.SCHOOL","MAKE.TABLES.CHARRTS","LEARN.ABOUT.SHAPE","MEMORIZE.HOW.TO.WORK.PROBLEMS","WORK.WITH.OTHER.STUDENTS","EXPLAIN.MATH.ANSWER","WORK.MATH.ON.OWN","USE.CALCULATOR.IN.MATH","USE.COMPUTER.IN.MATH","THINK.DO.WELL.IN.SCIENCE","WOULD.LIKE.TO.DO.MORE.SCIENCE","SCIENCE.HARDER.FOR.ME","ENJOY.LEARNING.SCIENCE","JUST.NOT.GOOD.AT.SCIENCE","LEARN.SCIENCE.QUICK","SCIENCE.IS.BORING","LIKE.SCIENCE","LOOK.AT.WEATHER.OR.PLANT.AND.WRITE","WATCH.TEACHER.DO.SCIENCE.EXPERIMENT","DESIGN.OR.PLAN.SCIENCE.EXPERIMENT","DO.SCIENCE.EXPERIMENT.IN.CLASS","WORK.WITH.OTHER.STUDENTS.IN.SCIENCE.EXPERIMENT","READ.BOOKS.ABOUT.SCIENCE","MEMORIZE.SCIENCE.FACTS","WRITE.EXPANATION.FOR.SOMETHING.IN.SCIENCE","WORK.SCIENCE.ON.OWN","USE.COMPUTER.IN.SCIENCE","EVER.USE.A.COMPUTER","USE.COMPUTER.FOR.MATH","USE.COMPUTER.FOR.SCIENCE","LIKE.BEING.IN.SCHOOL","MOST.STUDENTS.TRY.BEST","MOST.TEACHERS.WANT.STUDENTS.TO.DO.BEST","SPEND.TIME.ON.TV.VIDEOS","SPEND.TIME.ON.COMPUTER.GAMES","SPEND.TIME.ON.HANGING.OUT","SPEND.TIME.ON.CHORES","SPEND.TIME.TO.PLAY.SPORTS","SPEND.TIME.TO.READ.BOOK.ENJOYMENT","SPEND.TIME.ON.INTERNET","SPEND.TIME.ON.HW","OFTEN.IN.MATH.HW","MINUTES.IN.MATH.HW","OFTEN.HW.IN.SCIENCE","MINUTES.ON.SCIENCE.HW","BORN.IN.USA","PARENTS.BORN.IN.COUNTRY","COMPUTER.USE","RACE","LANGUAGE.AT.HOME","AGE.OF.STUDENT","EXCELLENCE"
"7171",1,1,3,1,1,2,1,1,2,1,1,1,2,1,1,1,3,2,4,1,1,1,2,1,4,1,1,1,1,4,3,1,1,1,1,4,1,4,1,1,1,9,1,1,2,1,1,1,1,1,5,5,1,1,1,5,5,5,5,5,5,5,5,1,3,3,2,9,1,2,2,9,11.5,1
"5356",2,1,5,1,1,1,1,1,1,1,1,1,1,2,4,1,4,1,4,2,1,2,3,3,3,1,3,1,3,4,4,1,1,4,1,4,1,4,1,4,4,3,3,3,1,1,2,1,4,1,5,4,2,2,1,1,1,2,2,5,4,5,2,2,2,4,2,1,1,2,1,9,10.08333333,3
"1277",2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,3,2,3,1,2,2,2,1,1,1,2,3,3,4,2,3,2,3,2,2,3,2,2,2,1,2,4,2,2,2,2,1,2,1,2,9,2,2,1,4,3,2,2,5,2,3,2,2,2,3,2,1,1,3,2,2,11.41666667,1
"1891",1,9,3,1,1,1,1,1,2,1,1,2,1,1,4,1,4,1,4,1,1,1,1,2,2,1,2,1,1,3,3,1,2,4,1,4,2,4,1,1,1,2,2,2,2,1,1,1,4,1,3,4,1,1,1,4,2,3,3,3,3,2,2,1,2,4,2,1,3,1,3,1,10.41666667,3
"317",2,1,5,1,1,1,1,1,1,2,1,2,2,1,4,3,3,2,2,2,4,1,3,3,3,1,1,1,2,4,4,1,1,4,1,4,1,4,1,2,4,2,2,4,1,1,2,1,4,1,5,3,2,3,1,1,2,1,3,3,2,2,2,4,3,4,3,2,1,1,1,9,10.16666667,3
"2542",2,1,3,1,1,1,1,1,1,1,1,1,1,2,4,2,4,2,3,2,1,1,4,2,1,1,1,4,1,4,4,4,4,1,1,1,3,3,3,1,1,1,3,1,3,3,1,1,4,1,2,5,4,1,1,2,3,4,1,2,1,5,2,1,3,3,2,2,1,1,1,9,10.58333333,1
"5786",2,1,3,1,1,1,1,1,1,1,1,2,1,4,4,1,4,2,4,1,1,1,3,2,2,1,1,2,3,4,4,3,1,3,1,2,3,4,1,1,1,2,1,1,3,3,2,4,4,1,5,5,1,1,1,5,3,3,3,2,3,4,4,3,3,5,96,1,2,1,1,9,10.16666667,2
"6847",2,1,4,1,1,1,1,1,1,1,1,2,2,1,4,1,4,2,4,1,1,1,3,2,1,1,3,4,4,4,1,1,2,4,1,4,1,4,1,4,3,4,4,3,2,2,1,2,3,1,1,5,2,1,1,3,2,2,2,2,2,2,2,2,4,9,3,1,2,1,1,9,10.33333333,2
"1562",1,3,2,1,2,1,1,2,2,1,1,1,2,1,2,1,3,2,4,1,4,2,4,2,3,3,4,3,3,4,4,2,1,2,1,2,2,4,1,4,4,4,1,1,4,4,4,4,4,1,5,5,1,1,1,2,1,5,2,5,5,1,2,1,2,5,96,2,9,3,3,1,10.75,1
"347",2,3,5,1,1,1,1,1,1,1,1,2,1,4,4,2,1,3,4,1,3,3,3,4,3,3,3,3,1,4,4,1,4,4,2,1,3,4,1,3,2,4,3,2,2,1,3,1,4,1,5,5,3,1,1,2,2,2,2,3,3,2,3,2,3,4,3,2,3,1,4,2,10.25,3
"2222",2,1,4,1,2,2,1,1,1,2,1,1,2,3,3,2,3,2,2,2,1,2,3,2,3,1,4,3,1,4,4,2,1,2,1,4,2,4,1,4,2,4,4,4,1,3,4,3,4,1,5,5,1,1,1,3,3,3,2,3,2,1,2,1,2,5,96,1,1,1,3,1,9.416666667,2
"5315",2,1,5,1,1,1,1,1,1,1,1,1,9,3,2,3,4,2,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,3,3,3,2,3,2,4,3,3,3,2,4,3,1,1,4,1,5,5,3,1,1,4,2,2,2,5,1,2,2,3,2,3,2,1,1,1,2,9,10,1
"4158",2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,4,1,3,1,1,4,4,3,3,1,4,3,1,4,3,2,1,2,1,4,1,4,1,3,2,3,3,2,1,1,2,4,4,1,5,5,3,1,1,4,5,1,1,1,2,4,2,3,2,9,2,2,3,1,3,1,10.5,2
"6948",1,1,5,1,1,1,1,1,1,2,1,1,2,4,1,3,1,2,2,4,1,3,4,3,3,1,3,2,1,4,4,1,1,3,1,4,1,4,1,3,4,3,1,1,3,1,2,2,4,1,5,5,2,1,1,2,3,3,4,3,4,3,2,1,3,3,2,1,1,1,1,9,9.833333333,2
"6128",2,2,3,1,1,1,1,1,2,1,1,1,1,3,4,2,4,2,3,2,2,3,4,2,3,1,3,2,1,3,3,2,4,4,2,3,2,3,2,1,3,2,2,2,3,2,2,2,9,1,3,4,1,1,1,4,4,2,3,2,1,4,3,2,2,3,3,1,2,1,1,2,10.08333333,3
"5381",2,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,4,2,4,1,1,1,4,3,3,1,3,3,1,3,4,2,2,2,1,4,2,4,1,4,4,4,4,3,1,3,3,2,4,1,4,5,1,1,1,3,9,1,1,1,1,2,3,2,2,3,3,1,1,2,1,9,10.5,2
"716",2,1,5,1,1,1,1,1,1,1,1,2,1,4,2,2,4,2,3,1,1,1,1,2,1,1,1,1,1,1,2,2,4,3,4,3,2,1,2,3,2,2,3,3,2,2,3,2,3,1,1,2,2,3,1,2,2,3,2,5,3,2,2,3,3,4,3,1,1,1,1,2,10.25,3
"2247",2,1,3,1,1,1,1,1,1,1,1,2,2,3,3,2,4,2,2,3,1,3,3,2,2,2,3,2,1,4,4,2,1,3,1,4,2,4,1,2,1,2,1,2,1,1,2,2,4,1,3,3,9,9,9,9,9,9,9,9,9,9,9,4,2,9,2,9,9,1,1,9,9.833333333,2
"3060",2,3,1,1,1,1,2,1,1,1,1,1,1,2,4,1,4,1,4,1,1,1,1,2,2,2,1,3,3,4,4,1,1,3,1,4,1,4,1,1,1,1,2,2,3,9,2,1,2,1,5,5,3,1,1,5,5,5,3,3,2,5,2,4,99,4,99,1,1,3,5,2,9.833333333,1
"4818",1,1,2,1,1,2,1,1,2,1,9,2,1,2,4,2,4,3,4,1,3,3,4,3,2,2,3,2,2,3,4,2,3,2,3,2,3,3,4,3,4,4,4,3,2,4,3,3,4,1,4,4,2,1,1,3,2,3,2,2,2,3,3,1,2,5,96,1,1,1,2,9,9.583333333,1
"6327",2,1,5,1,1,2,1,1,1,1,1,2,2,4,4,4,2,3,1,4,1,1,4,4,1,4,4,4,1,1,4,4,4,1,4,1,4,1,4,4,4,4,4,2,4,4,4,4,4,1,5,5,4,4,1,5,2,2,1,3,1,2,1,1,3,3,3,1,1,1,1,2,9.833333333,2
"2599",2,9,9,1,1,1,1,1,1,1,1,1,1,2,4,1,4,1,4,1,1,1,3,2,3,1,2,1,2,4,4,1,1,4,1,4,1,4,1,1,3,2,1,3,1,1,1,1,4,1,2,2,1,1,1,2,3,3,1,3,5,2,2,1,2,3,2,1,1,1,1,9,9.833333333,3
"1107",2,1,1,1,1,1,1,1,1,2,1,1,2,3,4,2,4,2,3,2,2,4,4,3,1,1,9,2,1,3,4,2,2,3,2,4,2,3,2,3,4,3,9,2,3,2,3,3,4,1,5,5,2,1,1,1,3,2,4,4,2,3,2,1,2,3,2,1,1,1,7,9,9.833333333,2
"4740",2,1,2,1,1,2,1,1,2,1,1,2,2,4,4,4,4,1,1,3,3,1,4,4,1,3,4,2,1,4,4,2,1,4,2,4,1,3,2,4,4,4,4,4,9,1,2,1,4,1,5,5,3,1,1,3,2,2,3,3,3,1,3,4,3,4,3,1,1,4,1,9,10.25,3
"5809",1,1,3,1,1,1,1,1,2,1,1,1,2,3,4,2,4,1,4,1,2,3,4,3,1,1,2,2,3,3,4,1,3,4,1,4,2,4,1,2,1,1,1,1,2,2,2,2,3,1,4,2,2,2,1,4,3,3,2,2,3,3,2,1,3,4,3,1,1,1,1,9,10.41666667,3
"4136",2,1,2,1,1,1,1,1,2,1,1,2,1,1,4,1,4,1,4,1,1,2,3,3,2,2,9,1,1,4,4,2,3,1,3,2,4,2,3,4,3,4,2,3,4,4,4,3,3,1,5,4,3,3,1,2,2,3,2,5,2,2,2,3,2,5,96,1,1,2,1,9,10.25,3
"2893",1,2,2,1,1,2,1,1,2,1,1,2,1,2,4,1,4,1,4,2,3,3,3,3,2,1,3,2,1,3,4,1,1,4,1,4,1,4,1,3,2,4,2,1,1,1,2,2,4,1,3,5,2,1,1,4,2,3,2,3,5,2,2,3,3,5,96,1,1,1,3,1,10.33333333,2
"539",2,3,2,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1,2,1,1,4,4,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,4,1,5,5,1,1,1,2,2,3,5,5,5,5,5,1,4,3,4,1,3,2,3,1,10,2
"4377",2,1,3,1,1,2,1,1,2,1,1,1,2,4,1,2,3,3,4,4,1,3,4,3,3,4,4,2,1,4,4,1,1,4,1,4,1,4,1,4,3,3,3,4,3,4,4,3,4,1,5,5,4,1,1,5,5,5,1,3,2,5,2,1,3,4,2,1,1,1,1,9,10.58333333,3
"4347",2,1,2,1,1,1,1,1,1,1,1,2,1,4,3,4,4,1,1,4,3,3,3,3,3,3,3,3,1,4,4,1,1,4,1,4,1,4,1,4,3,2,2,2,1,4,3,3,4,1,5,5,2,1,1,2,1,3,2,3,1,1,2,3,2,4,2,1,1,1,1,9,9.75,3
"1649",2,1,1,1,1,2,1,1,1,1,1,1,2,3,2,2,4,4,2,2,1,2,4,2,3,3,4,1,4,4,4,2,1,2,2,4,9,4,1,1,1,4,1,4,1,1,9,4,4,1,1,2,1,1,1,2,1,2,4,2,2,5,2,2,3,3,3,2,1,3,2,2,10.41666667,1
"1770",2,1,4,1,1,1,1,1,1,1,1,2,1,1,4,1,4,1,4,1,1,2,2,3,3,2,2,1,1,3,3,2,3,3,9,4,2,4,1,4,1,3,3,1,2,3,2,2,4,1,2,3,3,2,1,5,2,5,2,3,2,2,3,2,2,4,3,1,1,1,1,9,10.58333333,3
"4699",1,9,2,1,1,1,1,1,2,1,1,2,2,4,2,3,3,4,1,4,2,3,3,3,3,1,3,3,3,3,4,2,4,3,4,3,2,1,4,4,4,4,2,2,4,4,4,1,4,1,4,4,3,3,1,5,2,5,1,2,2,4,2,3,2,4,3,1,1,1,1,9,10.33333333,2
"3325",1,1,3,1,1,1,1,1,1,1,1,2,1,4,4,2,4,1,3,2,1,2,4,2,3,1,3,1,1,4,4,1,1,4,1,4,1,4,1,3,2,4,2,3,2,1,2,1,3,1,5,5,2,1,1,3,2,4,2,3,2,2,2,2,2,4,2,1,1,1,2,9,10.25,3
"4438",1,1,3,1,1,1,1,1,1,1,1,1,3,3,1,2,2,4,2,4,2,3,4,4,3,1,4,4,1,1,4,4,3,1,3,1,4,2,3,4,4,4,4,4,4,4,4,4,4,1,5,5,1,1,1,5,5,5,2,1,1,5,2,2,3,5,96,2,1,2,2,9,9.833333333,1
"7864",1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,4,1,1,2,2,1,2,4,4,4,1,1,4,1,1,4,1,4,2,4,1,4,4,1,1,2,1,1,4,4,4,1,5,5,1,4,1,3,2,2,1,4,3,1,5,5,96,5,96,1,1,1,1,9,9.75,2
"3224",2,1,4,1,1,1,1,1,1,1,1,2,1,1,4,1,4,1,4,1,1,1,3,1,1,1,1,1,1,2,4,1,1,4,1,4,1,4,1,2,2,3,2,2,2,2,2,2,3,1,3,4,1,3,1,2,1,1,1,1,3,1,1,2,4,4,4,1,1,1,1,9,10.66666667,2
"3549",1,1,4,1,1,1,1,1,1,1,1,2,1,3,4,2,4,2,4,1,1,3,3,3,3,1,3,1,1,3,3,2,2,3,1,3,2,4,1,3,4,4,3,3,2,1,1,1,2,1,4,4,2,1,1,2,2,3,3,3,5,3,2,1,3,3,3,1,1,2,1,9,10,2
"248",1,1,3,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,4,1,4,4,3,2,3,1,9,3,1,4,4,1,1,4,1,4,1,4,1,4,3,2,2,2,3,1,1,1,2,1,5,4,1,1,1,2,2,5,2,5,3,2,2,2,2,2,2,1,1,1,1,9,10.25,2
"4144",1,1,4,1,1,1,1,1,2,1,1,1,2,1,1,1,4,1,4,2,4,2,1,1,4,2,3,2,2,4,3,1,1,4,1,4,1,4,1,1,1,2,3,2,9,1,1,1,4,1,5,2,1,1,1,3,4,5,4,5,5,5,1,2,5,4,4,1,1,1,2,9,10.5,1
"5537",2,1,1,2,1,1,1,1,2,1,1,1,1,2,4,1,4,1,4,1,1,1,4,1,3,1,1,2,1,3,2,2,1,4,1,3,2,4,1,3,1,4,1,1,2,1,2,1,1,1,3,2,4,3,1,5,5,2,3,5,1,5,2,2,2,4,3,1,1,1,1,9,10,2
"4643",2,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,4,2,4,1,1,3,3,3,3,1,3,3,1,3,4,1,1,4,1,4,2,4,1,2,2,2,2,1,1,1,1,1,2,1,4,3,1,2,1,3,2,3,3,1,3,2,3,2,2,3,99,1,1,1,1,9,10.33333333,3
"3686",2,3,1,1,1,2,1,1,2,1,1,2,1,2,2,3,1,2,4,1,1,2,3,2,1,2,3,3,2,3,4,2,3,2,1,1,2,2,3,1,2,3,9,4,2,1,2,3,4,1,2,5,1,1,1,2,1,2,2,4,2,2,2,1,3,5,96,2,3,1,3,1,9.75,1
"2224",1,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,3,3,1,4,3,3,3,2,1,3,2,1,4,4,2,1,2,1,2,2,4,1,4,1,1,2,4,4,1,1,1,4,1,5,5,2,2,1,3,3,2,3,3,2,3,2,3,2,4,2,1,9,3,3,1,11.33333333,1
"58",2,4,2,1,1,1,1,1,2,1,1,1,2,3,4,2,4,1,4,2,1,1,4,3,2,3,2,1,1,4,4,1,3,4,2,4,1,4,1,2,4,4,2,4,4,1,1,4,4,1,5,5,1,1,1,4,3,2,5,4,4,2,2,1,3,3,2,1,3,1,3,1,9.833333333,1
"7710",2,1,3,1,1,1,1,1,1,1,9,2,1,3,4,2,4,1,3,2,1,1,1,1,1,1,1,1,2,4,4,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,2,3,4,1,5,5,2,4,1,4,3,4,4,5,3,3,3,1,3,9,4,1,1,1,2,9,10.5,2
"7080",2,1,3,1,1,1,1,1,2,1,1,1,2,1,1,1,4,2,3,1,1,3,2,3,1,1,2,3,4,4,2,1,3,9,2,4,1,2,3,3,2,2,3,1,1,1,3,2,2,1,2,2,4,1,1,5,3,2,1,5,3,4,5,1,2,4,2,1,1,1,1,2,10.58333333,2
"2142",2,1,4,1,1,1,1,1,2,1,1,2,2,3,3,2,3,1,2,2,1,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,2,3,2,4,2,4,2,2,2,2,2,2,4,1,5,5,1,3,1,3,2,5,9,9,2,3,2,3,3,4,3,1,1,1,1,9,10.5,3
"6736",2,3,3,1,1,1,1,1,2,1,1,2,1,2,4,1,4,1,3,1,1,3,3,2,2,1,1,2,1,4,4,1,1,4,1,4,2,4,1,2,4,4,1,1,1,1,1,1,4,1,5,5,2,2,1,2,1,1,2,2,2,2,2,1,3,5,96,1,3,1,3,1,9.916666667,3
"2796",1,1,3,1,1,2,1,1,1,1,1,1,2,2,2,2,3,2,3,2,1,3,4,3,3,1,3,2,1,4,4,2,2,3,2,4,2,4,1,2,2,4,2,2,1,2,2,2,4,1,3,3,3,1,1,3,4,2,2,3,2,4,2,1,3,9,2,1,1,2,7,9,10,2
"5329",1,1,5,1,1,1,1,1,1,1,1,1,2,1,4,1,4,1,4,1,1,3,4,3,2,1,2,2,1,3,4,2,1,3,1,4,2,4,1,3,1,1,2,1,1,2,1,1,4,1,3,5,1,1,1,2,2,5,1,5,2,2,2,1,2,5,96,9,9,2,1,9,10.33333333,2
"1150",1,1,3,1,1,1,1,1,2,1,1,2,2,3,3,2,4,3,2,2,3,2,3,3,3,1,4,3,3,4,4,2,1,4,1,4,2,4,1,2,2,2,2,3,2,2,3,2,2,1,5,4,1,1,1,3,2,3,1,2,3,2,2,1,3,5,96,1,1,1,1,9,10.25,3
"6024",1,1,1,2,1,1,1,2,9,1,9,1,3,2,2,3,1,4,1,4,3,3,4,3,3,3,3,3,3,4,4,1,1,4,1,4,1,4,1,4,1,4,1,4,2,2,2,1,2,1,2,2,2,3,1,3,1,2,2,1,9,1,2,1,2,4,2,1,2,3,9,2,10.16666667,1
"3287",2,1,1,1,1,2,1,1,1,1,1,2,2,4,2,2,4,2,1,2,4,1,9,4,1,2,1,4,2,1,1,2,2,4,1,4,4,4,1,4,1,4,2,4,4,4,4,2,4,1,1,5,2,1,1,1,1,1,1,1,1,1,1,2,3,4,2,9,9,1,1,2,10,1
"1350",1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,3,4,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,4,1,3,3,1,1,1,3,3,3,2,3,2,5,3,2,4,9,2,1,1,1,1,9,10,2
"3558",1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,4,1,1,2,3,4,3,9,1,2,1,1,2,4,3,3,2,4,1,3,2,2,3,4,3,2,1,2,3,4,1,1,1,1,4,3,4,1,2,1,3,4,3,5,5,1,3,1,3,1,1,1,1,2,9.75,1
"5078",1,1,5,1,1,1,1,1,2,1,1,2,1,2,4,1,4,1,3,1,1,2,3,3,3,1,3,3,1,3,4,1,2,4,1,4,1,3,9,2,3,4,2,3,2,1,2,1,2,1,5,5,1,2,1,2,2,1,2,3,2,2,3,1,3,1,3,1,1,1,1,9,10.08333333,3
"1231",2,2,3,1,1,2,1,1,2,1,1,1,2,4,4,3,4,1,1,4,1,1,3,1,2,1,4,4,1,4,3,1,1,4,1,4,2,4,1,4,1,2,3,2,1,1,4,1,3,1,3,4,4,2,3,2,4,3,2,2,3,2,3,1,2,4,2,1,1,2,3,1,10.41666667,3
"1549",2,3,4,1,1,1,1,1,1,1,1,1,1,1,4,2,4,3,4,1,2,2,9,1,1,1,3,3,3,4,4,3,3,1,2,2,2,3,3,3,1,4,4,1,4,2,1,4,4,1,5,5,2,1,1,2,4,2,1,5,2,5,2,1,2,3,2,1,1,1,3,1,10.25,2
"689",2,1,3,1,1,1,1,1,1,1,1,2,2,1,2,1,4,2,4,1,1,1,1,1,1,1,1,1,1,3,4,1,1,4,1,4,1,4,1,3,3,4,3,3,1,1,2,2,4,1,5,4,2,2,1,1,1,2,2,4,2,2,2,2,3,4,4,1,1,2,1,9,10.83333333,3
"2048",2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4,1,1,1,1,4,3,1,1,2,1,4,1,1,1,1,1,1,1,2,9,9,2,1,3,1,1,1,4,1,1,5,5,5,5,5,5,1,1,1,99,3,99,2,1,3,3,1,10.25,1
"5208",1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,4,3,4,1,2,1,3,1,1,2,3,4,3,4,4,1,1,4,1,4,1,4,1,4,3,3,3,4,3,1,2,4,3,1,2,2,2,1,1,3,2,2,2,3,2,2,2,4,2,4,2,2,2,1,5,2,10.16666667,1
"1210",1,1,5,1,1,1,1,1,2,2,1,2,3,4,3,3,3,4,3,3,1,3,4,3,3,3,3,1,2,3,4,1,1,4,1,4,1,4,1,3,1,3,1,3,2,1,1,1,1,1,4,4,1,1,1,1,1,5,1,5,5,2,2,2,3,4,2,1,1,1,7,9,10.33333333,3
"732",2,1,5,1,1,1,1,1,1,1,1,1,2,4,3,4,4,2,1,3,2,2,2,2,2,2,2,2,1,4,4,2,1,4,1,4,1,4,1,1,1,1,1,4,1,1,1,1,4,1,5,5,1,1,1,4,1,2,2,2,1,5,2,4,2,5,96,1,1,1,6,9,9.916666667,2
"4397",2,2,1,9,1,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,3,3,5,5,4,5,1,5,1,1,3,5,96,2,3,2,3,1,11.33333333,1
"138",2,9,3,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,1,1,3,3,1,1,2,3,2,3,4,2,2,3,3,2,4,3,3,2,1,1,3,2,1,2,3,2,2,2,6,6,1,1,1,2,2,3,3,2,1,1,2,3,2,5,96,1,1,5,1,9,9.916666667,2
"3296",2,2,4,1,1,1,1,1,1,1,1,1,1,2,4,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,4,2,3,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,5,5,5,5,4,5,2,2,2,2,2,1,1,2,1,2,10.41666667,1
"2872",2,2,4,1,1,1,1,1,1,1,1,1,4,4,1,4,1,2,1,4,2,4,2,1,1,1,2,3,1,1,2,1,1,4,1,4,1,2,1,1,2,1,1,1,4,2,1,1,2,1,5,4,1,1,1,4,1,2,3,2,1,3,2,5,96,4,3,1,1,2,3,1,9.916666667,1
"4591",1,2,4,1,1,1,1,1,1,1,1,1,1,2,4,2,4,3,3,2,1,1,3,3,2,1,3,3,1,3,4,1,2,4,1,4,2,2,1,3,3,3,3,2,3,1,3,1,2,1,5,3,1,1,1,2,4,2,1,4,5,3,2,2,2,3,5,1,3,1,7,2,9.833333333,3
"2798",2,1,2,1,1,1,1,2,1,1,1,1,1,4,2,2,2,3,3,2,1,3,3,3,2,2,4,2,2,4,4,2,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,1,1,1,1,2,1,1,1,1,1,2,3,4,2,1,1,3,1,9,10,2
"509",2,1,1,2,1,1,1,2,2,1,1,1,1,1,4,1,4,1,4,1,1,1,4,1,1,1,3,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,1,4,1,1,1,1,1,1,2,2,1,1,1,5,5,5,1,5,3,5,4,1,2,1,6,2,2,1,4,2,9.833333333,1
"2377",2,1,3,1,1,1,1,1,1,1,1,2,1,2,4,1,4,1,4,1,1,2,4,1,2,1,4,2,1,4,4,2,2,3,2,3,2,3,2,1,4,3,3,4,9,2,1,1,4,1,5,5,1,1,1,2,2,5,5,5,3,1,2,2,2,9,3,2,1,1,1,2,10.33333333,2
"5794",1,1,3,1,1,2,1,1,2,2,1,2,2,1,1,1,4,2,4,2,1,2,3,3,2,1,3,3,2,4,4,1,1,4,1,4,2,4,1,3,2,3,3,1,4,1,1,2,4,1,5,5,1,1,1,1,2,2,1,1,2,2,2,4,2,4,2,1,1,1,1,9,9.916666667,3
"5146",2,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,3,3,3,3,2,3,2,1,3,3,1,2,4,1,4,2,4,1,3,3,3,3,3,3,3,3,1,3,1,4,4,1,3,1,4,3,4,2,4,2,3,2,3,2,4,2,1,1,1,1,9,10.58333333,3
"2560",1,1,3,1,1,2,2,2,1,1,1,2,3,3,2,3,2,3,1,3,3,3,3,3,2,4,3,2,3,3,4,3,3,2,2,2,3,2,3,4,4,4,4,2,4,4,4,3,4,1,9,9,2,2,1,2,2,2,1,3,2,2,2,2,3,3,3,1,3,2,1,9,10,1
"2022",2,1,3,1,1,1,1,1,1,1,1,1,2,4,1,4,4,4,1,4,1,1,2,2,1,1,1,2,3,3,3,1,1,4,1,4,1,4,1,2,3,2,1,3,1,1,1,1,2,1,5,5,3,1,1,2,2,5,2,2,5,3,2,5,96,5,96,1,2,1,1,9,10.41666667,3
"5830",2,1,5,1,1,1,1,1,2,1,1,2,1,3,4,1,4,1,4,1,1,2,3,3,2,1,3,3,1,3,4,1,1,2,1,4,2,4,1,1,2,2,2,2,1,2,2,1,3,1,5,4,2,3,1,2,2,3,2,4,2,2,2,2,2,4,2,1,1,1,1,9,10,3
"7010",2,1,4,1,1,1,1,1,1,1,1,1,1,2,4,1,4,1,4,1,2,4,3,3,2,1,4,3,1,2,4,1,2,4,2,4,1,4,2,4,3,2,2,4,3,3,3,2,4,1,4,4,2,2,1,2,2,2,2,5,2,2,3,2,2,4,2,1,1,1,1,9,9.833333333,2
"682",2,2,5,1,1,1,1,1,1,1,1,2,4,1,4,1,4,1,4,1,1,3,3,2,1,1,9,3,1,4,9,2,2,4,1,4,2,4,1,3,3,2,3,3,2,2,3,1,3,1,5,4,3,1,1,4,3,3,2,5,2,4,2,2,2,4,3,1,1,1,1,2,10.41666667,3
"5833",2,1,4,1,1,1,1,1,1,1,1,2,1,2,4,1,4,1,4,2,1,2,2,1,2,1,2,1,2,4,4,2,1,4,1,4,1,4,1,1,2,3,3,2,1,1,2,1,3,1,2,3,2,1,1,2,2,3,2,2,2,2,2,3,2,3,2,1,1,1,1,9,9.75,2
"2574",2,1,4,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,1,2,1,1,4,4,4,1,1,1,1,4,3,1,1,4,1,4,1,1,1,4,1,9,3,1,1,1,1,1,4,1,2,5,1,4,2,1,1,5,2,5,1,4,2,3,4,5,96,1,1,1,1,9,10.66666667,2
